,0,dt,2,Alt,Latitude,Longitude,Speed,Course,Satellites,N Sat,g1,g2,g3
224,10,2024-07-02 15:31:14.550,2,19311460,30.257359,-84.193072,16.16,93.74,DAAN,10,1.23,499,-29.6
225,10,2024-07-02 15:31:14.751,2,19311480,30.257358,-84.193061,16.50,93.95,DNAN,9,1.14,498,-29.6
226,10,2024-07-02 15:31:14.959,2,19311500,30.257356,-84.193049,16.91,93.82,DAAN,10,1.06,497,-29.6
227,10,2024-07-02 15:31:15.151,2,19311520,30.257355,-84.193037,17.47,94.18,DAAN,10,1.06,497,-29.6
228,10,2024-07-02 15:31:15.351,2,19311540,30.257353,-84.193024,18.17,94.79,DAAN,10,1.23,496,-29.6
229,10,2024-07-02 15:31:15.550,2,19311560,30.257351,-84.193011,18.75,95.12,DAAN,10,1.23,496,-29.6
230,10,2024-07-02 15:31:15.750,2,19311580,30.257349,-84.192998,19.06,95.58,DAAN,10,1.23,495,-29.6
231,10,2024-07-02 15:31:15.957,2,19311600,30.257348,-84.192985,19.33,94.84,DAAN,10,1.23,496,-29.6
232,10,2024-07-02 15:31:16.150,2,19311620,30.257347,-84.192972,19.67,94.94,DAAN,10,1.23,495,-29.6
233,10,2024-07-02 15:31:16.349,2,19311640,30.257345,-84.192958,19.97,95.19,DAAN,10,1.23,493,-29.6
234,10,2024-07-02 15:31:16.543,2,19311660,30.257344,-84.192945,20.00,94.85,DAAN,10,1.23,493,-29.6
235,10,2024-07-02 15:31:16.750,2,19311680,30.257343,-84.192932,20.23,94.89,DAAN,10,1.23,492,-29.6
236,10,2024-07-02 15:31:16.960,2,19311700,30.257341,-84.192918,20.55,95.27,DAAN,10,1.23,491,-29.6
237,10,2024-07-02 15:31:17.150,2,19311720,30.25734,-84.192905,20.81,95.36,DAAN,10,1.23,490,-29.6
238,10,2024-07-02 15:31:17.360,2,19311740,30.257339,-84.192891,20.85,94.55,DAAN,10,1.23,490,-29.6
239,10,2024-07-02 15:31:17.551,2,19311760,30.257337,-84.192877,21.29,95.26,DAAN,10,1.23,489,-29.6
240,10,2024-07-02 15:31:17.752,2,19311780,30.257335,-84.192861,21.91,95.47,DAAN,10,1.23,487,-29.6
241,10,2024-07-02 15:31:17.953,2,19311800,30.257333,-84.192847,22.15,95.91,DAAN,10,1.06,487,-29.6
242,10,2024-07-02 15:31:18.153,2,19311820,30.257331,-84.192832,22.63,96.33,DAAN,10,1.06,487,-29.6
243,10,2024-07-02 15:31:18.351,2,19311840,30.257329,-84.192816,23.19,96.41,DAAN,10,1.06,486,-29.6
244,10,2024-07-02 15:31:18.551,2,19311860,30.257327,-84.1928,23.59,96.90,DAAN,10,1.06,486,-29.6
245,10,2024-07-02 15:31:18.743,2,19311880,30.257325,-84.192784,23.75,97.57,DAAN,10,1.06,485,-29.6
246,10,2024-07-02 15:31:18.946,2,19311900,30.257323,-84.192768,24.26,97.39,DAAN,10,1.06,485,-29.6
247,10,2024-07-02 15:31:19.145,2,19311920,30.25732,-84.192752,24.31,97.97,DAAN,10,1.06,484,-29.6
248,10,2024-07-02 15:31:19.346,2,19311940,30.257318,-84.192736,24.37,98.41,DAAN,10,1.06,483,-29.6
249,10,2024-07-02 15:31:19.546,2,19311960,30.257316,-84.19272,24.90,97.65,DAAN,10,1.23,483,-29.6
250,10,2024-07-02 15:31:19.759,2,19311980,30.257314,-84.192704,24.93,97.82,DAAN,10,1.06,482,-29.6
251,10,2024-07-02 15:31:19.948,2,19312000,30.257312,-84.192687,25.09,97.75,DAAN,10,1.06,481,-29.6
252,10,2024-07-02 15:31:20.141,2,19312020,30.25731,-84.192671,25.12,97.73,DAAN,10,1.06,481,-29.6
253,10,2024-07-02 15:31:20.345,2,19312040,30.257308,-84.192654,25.32,97.61,DAAN,10,1.06,480,-29.6
254,10,2024-07-02 15:31:20.545,2,19312060,30.257306,-84.192638,25.38,97.58,DAAN,10,1.06,479,-29.6
255,10,2024-07-02 15:31:20.747,2,19312080,30.257305,-84.192621,25.41,97.00,DAAN,10,1.06,478,-29.6
256,10,2024-07-02 15:31:20.947,2,19312100,30.257303,-84.192604,25.47,97.34,DAAN,10,1.06,477,-29.6
257,10,2024-07-02 15:31:21.148,2,19312120,30.257303,-84.192588,25.53,95.66,DAAN,10,1.06,477,-29.6
258,10,2024-07-02 15:31:21.345,2,19312140,30.257301,-84.192571,25.73,95.53,DAAN,10,1.06,476,-29.6
259,10,2024-07-02 15:31:21.546,2,19312160,30.257299,-84.192554,25.74,95.81,DAAN,10,1.06,475,-29.6
260,10,2024-07-02 15:31:21.758,2,19312180,30.257298,-84.192537,26.05,95.68,DAAN,10,1.06,474,-29.6
261,10,2024-07-02 15:31:21.949,2,19312200,30.257296,-84.19252,25.99,95.46,DAAN,10,1.06,473,-29.6
262,10,2024-07-02 15:31:22.158,2,19312220,30.257294,-84.192503,25.98,95.35,DAAN,10,1.06,472,-29.6
263,10,2024-07-02 15:31:22.357,2,19312240,30.257293,-84.192485,26.06,96.46,DAAN,10,1.06,472,-29.6
264,10,2024-07-02 15:31:22.547,2,19312260,30.257291,-84.192468,26.08,95.68,DAAN,10,1.06,471,-29.6
265,10,2024-07-02 15:31:22.745,2,19312280,30.257289,-84.192451,26.49,95.61,DAAN,10,1.06,470,-29.6
266,10,2024-07-02 15:31:22.948,2,19312300,30.257288,-84.192433,26.53,96.16,DAAN,10,1.06,469,-29.6
267,10,2024-07-02 15:31:23.147,2,19312320,30.257286,-84.192416,26.69,95.98,DAAN,10,1.06,468,-29.6
268,10,2024-07-02 15:31:23.358,2,19312340,30.257284,-84.192398,26.88,96.41,DAAN,10,1.06,466,-29.6
269,10,2024-07-02 15:31:23.551,2,19312360,30.257281,-84.19238,27.23,96.83,DAAN,10,1.06,466,-29.6
270,10,2024-07-02 15:31:23.751,2,19312380,30.257279,-84.192362,27.26,97.33,DAAN,10,1.06,465,-29.6
271,10,2024-07-02 15:31:23.958,2,19312400,30.257277,-84.192344,27.31,97.52,DAAN,10,1.06,464,-29.6
272,10,2024-07-02 15:31:24.153,2,19312420,30.257275,-84.192326,27.24,97.71,DAAN,10,1.06,463,-29.6
273,10,2024-07-02 15:31:24.352,2,19312440,30.257273,-84.192308,27.31,97.65,DAAN,10,1.06,462,-29.6
274,10,2024-07-02 15:31:24.560,2,19312460,30.25727,-84.19229,27.56,97.73,DAAN,10,1.06,460,-29.6
275,10,2024-07-02 15:31:24.752,2,19312480,30.257268,-84.192272,27.55,97.89,DAAN,10,1.06,460,-29.6
276,10,2024-07-02 15:31:24.960,2,19312500,30.257266,-84.192253,27.60,97.65,DAAN,10,1.06,459,-29.6
277,10,2024-07-02 15:31:25.160,2,19312520,30.257264,-84.192235,27.86,97.73,DAAN,10,1.06,458,-29.6
278,10,2024-07-02 15:31:25.359,2,19312540,30.257261,-84.192217,27.92,97.75,DAAN,10,1.06,456,-29.6
279,10,2024-07-02 15:31:25.562,2,19312560,30.257259,-84.192198,28.17,97.74,DAAN,10,1.06,455,-29.6
280,10,2024-07-02 15:31:25.759,2,19312580,30.257257,-84.192179,28.40,97.72,DAAN,10,1.06,454,-29.6
281,10,2024-07-02 15:31:25.959,2,19312600,30.257254,-84.192161,28.58,97.86,DAAN,10,1.06,452,-29.6
282,10,2024-07-02 15:31:26.146,2,19312620,30.257252,-84.192142,28.65,97.92,DAAN,10,1.06,451,-29.6
283,10,2024-07-02 15:31:26.359,2,19312640,30.25725,-84.192123,28.68,97.88,DAAN,10,1.06,450,-29.6
284,10,2024-07-02 15:31:26.553,2,19312660,30.257248,-84.192105,28.62,97.83,DAAN,10,1.06,448,-29.6
285,10,2024-07-02 15:31:26.752,2,19312680,30.257245,-84.192086,28.65,98.35,DAAN,10,1.06,447,-29.6
286,10,2024-07-02 15:31:26.960,2,19312700,30.257242,-84.192067,28.93,98.87,DAAN,10,1.06,446,-29.6
287,10,2024-07-02 15:31:27.159,2,19312720,30.257239,-84.192048,29.09,98.84,DAAN,10,1.06,444,-29.6
288,10,2024-07-02 15:31:27.359,2,19312740,30.257236,-84.192028,29.01,99.23,DAAN,10,1.06,443,-29.6
289,10,2024-07-02 15:31:27.551,2,19312760,30.257233,-84.192009,29.12,99.25,DAAN,10,1.06,442,-29.6
290,10,2024-07-02 15:31:27.750,2,19312780,30.25723,-84.191989,29.23,99.38,DAAN,10,1.06,440,-29.6
291,10,2024-07-02 15:31:27.959,2,19312800,30.257227,-84.19197,29.31,99.15,DAAN,10,1.06,439,-29.6
292,10,2024-07-02 15:31:28.152,2,19312820,30.257225,-84.191951,29.34,98.74,DAAN,10,1.06,437,-29.6
293,10,2024-07-02 15:31:28.351,2,19312840,30.257223,-84.191932,29.61,98.54,DAAN,10,1.06,436,-29.6
294,10,2024-07-02 15:31:28.558,2,19312860,30.25722,-84.191912,29.67,98.53,DAAN,10,1.06,434,-29.6
295,10,2024-07-02 15:31:28.750,2,19312880,30.257217,-84.191893,29.90,98.64,DAAN,10,1.06,433,-29.6
296,10,2024-07-02 15:31:28.957,2,19312900,30.257215,-84.191873,30.05,98.73,DAAN,10,1.06,432,-29.6
297,10,2024-07-02 15:31:29.147,2,19312920,30.257212,-84.191853,30.32,98.74,DAAN,10,1.06,430,-29.6
298,10,2024-07-02 15:31:29.347,2,19312940,30.25721,-84.191834,30.13,98.88,DAAN,10,1.06,430,-29.6
299,10,2024-07-02 15:31:29.545,2,19312960,30.257207,-84.191814,30.32,98.75,DAAN,10,1.06,428,-29.6
300,10,2024-07-02 15:31:29.746,2,19312980,30.257205,-84.191795,30.38,98.09,DAAN,10,1.06,427,-29.6
301,10,2024-07-02 15:31:29.959,2,19313000,30.257202,-84.191775,30.56,98.30,DAAN,10,1.06,425,-29.6
302,10,2024-07-02 15:31:30.149,2,19313020,30.2572,-84.191755,30.56,98.28,DAAN,10,1.06,424,-29.6
303,10,2024-07-02 15:31:30.351,2,19313040,30.257197,-84.191735,30.52,98.83,DAAN,10,1.06,423,-29.6
304,10,2024-07-02 15:31:30.551,2,19313060,30.257194,-84.191715,30.71,98.85,DAAN,10,1.06,421,-29.6
305,10,2024-07-02 15:31:30.751,2,19313080,30.257191,-84.191695,30.69,98.89,DAAN,10,1.06,419,-29.6
306,10,2024-07-02 15:31:30.959,2,19313100,30.257189,-84.191676,30.69,99.17,DAAN,10,1.06,419,-29.6
307,10,2024-07-02 15:31:31.159,2,19313120,30.257187,-84.191656,30.64,98.44,DAAN,10,1.06,419,-29.6
308,10,2024-07-02 15:31:31.359,2,19313140,30.257185,-84.191635,31.05,97.31,DAAN,10,1.06,418,-29.6
309,10,2024-07-02 15:31:31.550,2,19313160,30.257184,-84.191615,30.88,97.01,DAAN,10,1.06,418,-29.6
310,10,2024-07-02 15:31:31.759,2,19313180,30.257182,-84.191595,30.91,97.04,DAAN,10,1.06,418,-29.6
311,10,2024-07-02 15:31:31.959,2,19313200,30.25718,-84.191575,30.93,97.10,DAAN,10,1.06,418,-29.6
312,10,2024-07-02 15:31:32.150,2,19313220,30.257177,-84.191554,30.99,97.21,DAAN,10,1.23,417,-29.6
313,10,2024-07-02 15:31:32.359,2,19313240,30.257175,-84.191534,31.03,97.64,DAAN,10,1.06,416,-29.6
314,10,2024-07-02 15:31:32.550,2,19313260,30.257172,-84.191514,31.62,97.67,DAAN,10,1.06,415,-29.6
315,10,2024-07-02 15:31:32.751,2,19313280,30.25717,-84.191493,31.58,97.58,DAAN,10,1.06,414,-29.6
316,10,2024-07-02 15:31:32.949,2,19313300,30.257167,-84.191473,31.81,97.52,DAAN,10,1.23,413,-29.6
317,10,2024-07-02 15:31:33.143,2,19313320,30.257165,-84.191452,31.61,97.70,DAAN,10,1.23,412,-29.6
318,10,2024-07-02 15:31:33.345,2,19313340,30.257163,-84.191432,31.44,96.15,DAAN,10,1.23,412,-29.6
319,10,2024-07-02 15:31:33.558,2,19313360,30.257161,-84.191411,31.37,98.28,DAAN,10,1.23,411,-29.6
320,10,2024-07-02 15:31:33.746,2,19313380,30.257158,-84.191391,31.45,97.64,DAAN,10,1.06,409,-29.6
321,10,2024-07-02 15:31:33.947,2,19313400,30.257156,-84.19137,31.46,97.25,DAAN,10,1.06,408,-29.6
322,10,2024-07-02 15:31:34.149,2,19313420,30.257154,-84.191349,31.43,97.49,DAAN,10,1.06,407,-29.6
323,10,2024-07-02 15:31:34.346,2,19313440,30.257151,-84.191328,32.22,97.86,DAAN,10,1.06,407,-29.6
324,10,2024-07-02 15:31:34.550,2,19313460,30.257148,-84.191307,32.20,97.64,DAAN,10,1.06,406,-29.6
325,10,2024-07-02 15:31:34.753,2,19313480,30.257146,-84.191286,32.24,97.55,DAAN,10,1.06,405,-29.6
326,10,2024-07-02 15:31:34.949,2,19313500,30.257143,-84.191265,32.67,98.68,DAAN,10,1.06,404,-29.6
327,10,2024-07-02 15:31:35.145,2,19313520,30.25714,-84.191244,32.59,97.80,DAAN,10,1.06,403,-29.6
328,10,2024-07-02 15:31:35.346,2,19313540,30.257138,-84.191224,32.30,97.93,DAAN,10,1.23,402,-29.6
329,10,2024-07-02 15:31:35.547,2,19313560,30.257135,-84.191203,32.53,97.42,DAAN,10,1.06,400,-29.6
330,10,2024-07-02 15:31:35.759,2,19313580,30.257133,-84.191182,32.71,96.99,DAAN,10,1.06,399,-29.6
331,10,2024-07-02 15:31:35.949,2,19313600,30.257131,-84.191161,32.47,97.77,DAAN,10,1.06,398,-29.6
332,10,2024-07-02 15:31:36.151,2,19313620,30.257128,-84.19114,32.48,97.33,DAAN,10,1.06,396,-29.6
333,10,2024-07-02 15:31:36.352,2,19313640,30.257126,-84.191119,32.67,97.29,DAAN,10,1.23,395,-29.6
334,10,2024-07-02 15:31:36.546,2,19313660,30.257124,-84.191098,32.51,96.73,DAAN,10,1.06,395,-29.6
335,10,2024-07-02 15:31:36.757,2,19313680,30.257122,-84.191076,32.57,96.70,DAAN,10,1.06,394,-29.6
336,10,2024-07-02 15:31:36.959,2,19313700,30.257119,-84.191055,32.56,97.06,DAAN,10,1.06,393,-29.6
337,10,2024-07-02 15:31:37.160,2,19313720,30.257116,-84.191033,32.64,97.58,DAAN,11,1.04,392,-29.6
338,10,2024-07-02 15:31:37.349,2,19313740,30.257114,-84.191011,32.70,97.49,DAAN,11,1.04,391,-29.6
339,10,2024-07-02 15:31:37.547,2,19313760,30.257111,-84.190989,32.76,97.67,DAAN,11,1.04,389,-29.6
340,10,2024-07-02 15:31:37.761,2,19313780,30.257109,-84.190967,33.95,97.66,DAAN,11,1.04,388,-29.6
341,10,2024-07-02 15:31:37.961,2,19313800,30.257106,-84.190946,33.90,97.67,DAAN,11,1.04,387,-29.6
342,10,2024-07-02 15:31:38.151,2,19313820,30.257103,-84.190924,33.91,97.82,DAAN,11,1.04,385,-29.6
343,10,2024-07-02 15:31:38.358,2,19313840,30.257101,-84.190901,34.23,97.95,DAAN,11,1.04,384,-29.6
344,10,2024-07-02 15:31:38.560,2,19313860,30.257098,-84.190879,34.30,98.03,DAAN,11,1.04,383,-29.6
345,10,2024-07-02 15:31:38.760,2,19313880,30.257095,-84.190857,34.36,98.27,DAAN,11,1.04,381,-29.6
346,10,2024-07-02 15:31:38.960,2,19313900,30.257091,-84.190834,34.71,98.82,DAAN,11,1.21,380,-29.6
347,10,2024-07-02 15:31:39.159,2,19313920,30.257088,-84.190812,34.73,98.90,DAAN,11,1.21,379,-29.6
348,10,2024-07-02 15:31:39.353,2,19313940,30.257085,-84.190789,34.75,98.67,DAAN,11,1.21,378,-29.6
349,10,2024-07-02 15:31:39.560,2,19313960,30.257082,-84.190767,34.80,98.67,DAAN,11,1.04,376,-29.6
350,10,2024-07-02 15:31:39.764,2,19313980,30.257077,-84.190742,34.80,98.61,DAAN,12,1.03,374,-29.6
351,10,2024-07-02 15:31:39.991,2,19314000,30.257074,-84.190718,34.83,98.53,DAAN,12,1.03,371,-29.6
352,10,2024-07-02 15:31:40.160,2,19314020,30.25707,-84.190694,34.85,98.45,DAAN,12,1.03,368,-29.6
353,10,2024-07-02 15:31:40.360,2,19314040,30.257067,-84.190671,34.88,98.30,DAAN,12,1.03,366,-29.6
354,10,2024-07-02 15:31:40.560,2,19314060,30.257063,-84.190647,35.05,98.54,DAAN,12,1.14,363,-29.6
355,10,2024-07-02 15:31:40.760,2,19314080,30.25706,-84.190625,34.88,98.96,DAAN,12,1.03,361,-29.6
356,10,2024-07-02 15:31:41.019,2,19314100,30.257057,-84.190602,34.83,98.74,DAAN,12,1.14,359,-29.6
357,10,2024-07-02 15:31:41.151,2,19314120,30.257054,-84.19058,34.84,98.56,DAAN,12,1.14,357,-29.6
358,10,2024-07-02 15:31:41.360,2,19314140,30.257051,-84.190557,34.88,98.88,DAAN,12,1.14,354,-29.6
359,10,2024-07-02 15:31:41.560,2,19314160,30.257048,-84.190535,34.91,98.96,DAAN,12,1.03,352,-29.6
360,10,2024-07-02 15:31:41.749,2,19314180,30.257046,-84.190513,34.95,98.73,DAAN,12,1.14,350,-29.6
361,10,2024-07-02 15:31:41.951,2,19314200,30.257043,-84.19049,34.93,98.60,DAAN,12,1.03,348,-29.6
362,10,2024-07-02 15:31:42.161,2,19314220,30.257041,-84.190468,34.66,98.19,DAAN,12,1.14,346,-29.6
363,10,2024-07-02 15:31:42.359,2,19314240,30.257038,-84.190445,34.70,98.28,DAAN,12,1.14,344,-29.6
364,10,2024-07-02 15:31:42.560,2,19314260,30.257034,-84.190422,34.87,98.40,DAAN,12,1.14,342,-29.6
365,10,2024-07-02 15:31:42.749,2,19314280,30.257032,-84.190399,34.86,98.36,DAAN,12,1.03,340,-29.6
366,10,2024-07-02 15:31:42.951,2,19314300,30.257029,-84.190377,34.82,98.46,DAAN,12,1.03,340,-29.6
367,10,2024-07-02 15:31:43.160,2,19314320,30.257026,-84.190354,34.98,98.59,DAAN,12,1.14,338,-29.6
368,10,2024-07-02 15:31:43.360,2,19314340,30.257023,-84.190331,35.00,98.83,DAAN,12,1.14,336,-29.6
369,10,2024-07-02 15:31:43.548,2,19314360,30.25702,-84.190308,35.04,99.02,DAAN,12,1.14,334,-29.6
370,10,2024-07-02 15:31:43.749,2,19314380,30.257017,-84.190286,35.06,98.93,DAAN,12,1.14,333,-29.6
371,10,2024-07-02 15:31:43.956,2,19314400,30.257015,-84.190264,35.03,98.83,DAAN,12,1.14,331,-29.6
372,10,2024-07-02 15:31:44.149,2,19314420,30.257012,-84.190241,35.05,98.72,DAAN,12,1.14,330,-29.6
373,10,2024-07-02 15:31:44.350,2,19314440,30.257009,-84.190219,35.05,98.83,DAAN,12,1.14,329,-29.6
374,10,2024-07-02 15:31:44.548,2,19314460,30.257006,-84.190196,34.76,98.48,DAAN,12,1.14,327,-29.6
375,10,2024-07-02 15:31:44.748,2,19314480,30.257003,-84.190174,34.76,98.31,DAAN,12,1.14,326,-29.6
376,10,2024-07-02 15:31:44.974,2,19314500,30.257003,-84.190152,34.35,97.43,DAAN,12,1.14,330,-29.6
377,10,2024-07-02 15:31:45.148,2,19314520,30.257,-84.19013,34.57,97.76,DAAN,12,1.14,330,-29.6
378,10,2024-07-02 15:31:45.358,2,19314540,30.256998,-84.190107,34.85,97.57,DAAN,12,1.14,333,-29.6
379,10,2024-07-02 15:31:45.545,2,19314560,30.256996,-84.190084,34.77,97.98,DAAN,12,1.14,332,-29.6
380,10,2024-07-02 15:31:45.750,2,19314580,30.256993,-84.190062,34.79,98.02,DAAN,12,1.14,330,-29.6
381,10,2024-07-02 15:31:45.951,2,19314600,30.256991,-84.19004,34.78,98.07,DAAN,12,1.14,329,-29.6
382,10,2024-07-02 15:31:46.146,2,19314620,30.256988,-84.190017,34.79,98.20,DAAN,12,1.14,329,-29.6
383,10,2024-07-02 15:31:46.349,2,19314640,30.256985,-84.189995,34.80,98.18,DAAN,12,1.14,327,-29.6
384,10,2024-07-02 15:31:46.546,2,19314660,30.256982,-84.189973,34.82,98.23,DAAN,12,1.14,326,-29.6
385,10,2024-07-02 15:31:46.750,2,19314680,30.25698,-84.189951,34.84,97.94,DAAN,12,1.14,324,-29.6
386,10,2024-07-02 15:31:46.952,2,19314700,30.256977,-84.189929,34.86,98.25,DAAN,12,1.14,323,-29.6
387,10,2024-07-02 15:31:47.149,2,19314720,30.256974,-84.189906,34.88,98.36,DAAN,12,1.14,322,-29.6
388,10,2024-07-02 15:31:47.347,2,19314740,30.256972,-84.189884,34.70,98.48,DAAN,12,1.14,321,-29.6
389,10,2024-07-02 15:31:47.548,2,19314760,30.256969,-84.189862,34.69,98.31,DAAN,12,1.14,319,-29.6
390,10,2024-07-02 15:31:47.748,2,19314780,30.256966,-84.18984,34.95,98.29,DAAN,12,1.03,318,-29.6
391,10,2024-07-02 15:31:47.985,2,19314800,30.256963,-84.189818,34.91,98.42,DAAN,12,1.14,317,-29.6
392,10,2024-07-02 15:31:48.160,2,19314820,30.25696,-84.189796,34.74,98.36,DAAN,12,1.03,316,-29.6
393,10,2024-07-02 15:31:48.360,2,19314840,30.256957,-84.189774,34.79,98.54,DAAN,12,1.03,315,-29.6
394,10,2024-07-02 15:31:48.560,2,19314860,30.256954,-84.189752,34.76,98.41,DAAN,12,1.03,313,-29.6
395,10,2024-07-02 15:31:48.760,2,19314880,30.256951,-84.18973,34.81,98.43,DAAN,12,1.14,312,-29.6
396,10,2024-07-02 15:31:48.992,2,19314900,30.256948,-84.189708,34.77,98.65,DAAN,12,1.14,311,-29.6
397,10,2024-07-02 15:31:49.160,2,19314920,30.256945,-84.189686,34.70,98.50,DAAN,12,1.14,310,-29.6
398,10,2024-07-02 15:31:49.348,2,19314940,30.256943,-84.189665,34.69,98.53,DAAN,12,1.14,309,-29.6
399,10,2024-07-02 15:31:49.548,2,19314960,30.25694,-84.189643,34.63,98.44,DAAN,12,1.14,308,-29.6
400,10,2024-07-02 15:31:49.750,2,19314980,30.256937,-84.189621,34.40,98.29,DAAN,12,1.14,307,-29.6
401,10,2024-07-02 15:31:49.953,2,19315000,30.256934,-84.189599,34.37,98.19,DAAN,12,1.14,307,-29.6
402,10,2024-07-02 15:31:50.149,2,19315020,30.256932,-84.189578,34.05,97.70,DAAN,12,1.14,308,-29.6
403,10,2024-07-02 15:31:50.349,2,19315040,30.25693,-84.189556,34.00,97.51,DAAN,12,1.14,309,-29.6
404,10,2024-07-02 15:31:50.546,2,19315060,30.256927,-84.189534,34.00,97.78,DAAN,12,1.14,308,-29.6
405,10,2024-07-02 15:31:50.748,2,19315080,30.256925,-84.189512,33.81,97.29,DAAN,12,1.14,308,-29.6
406,10,2024-07-02 15:31:50.952,2,19315100,30.256922,-84.18949,33.75,97.78,DAAN,12,1.14,308,-29.6
407,10,2024-07-02 15:31:51.151,2,19315120,30.25692,-84.189469,33.77,97.90,DAAN,12,1.14,307,-29.6
408,10,2024-07-02 15:31:51.350,2,19315140,30.256917,-84.189447,33.60,97.67,DAAN,12,1.14,308,-29.6
409,10,2024-07-02 15:31:51.548,2,19315160,30.256915,-84.189425,33.65,97.79,DAAN,12,1.14,308,-29.6
410,10,2024-07-02 15:31:51.760,2,19315180,30.256912,-84.189403,33.69,97.91,DAAN,12,1.14,307,-29.6
411,10,2024-07-02 15:31:51.959,2,19315200,30.25691,-84.189382,33.71,97.88,DAAN,12,1.14,307,-29.6
412,10,2024-07-02 15:31:52.148,2,19315220,30.256907,-84.18936,33.91,98.15,DAAN,12,1.14,307,-29.6
413,10,2024-07-02 15:31:52.349,2,19315240,30.256904,-84.189338,33.90,98.04,DAAN,12,1.14,307,-29.6
414,10,2024-07-02 15:31:52.549,2,19315260,30.256901,-84.189317,33.87,98.80,DAAN,12,1.14,307,-29.6
415,10,2024-07-02 15:31:52.761,2,19315280,30.256899,-84.189295,33.89,98.09,DAAN,12,1.03,307,-29.6
416,10,2024-07-02 15:31:52.950,2,19315300,30.256896,-84.189273,33.90,98.46,DAAN,12,1.14,306,-29.6
417,10,2024-07-02 15:31:53.152,2,19315320,30.256893,-84.189252,33.88,98.40,DAAN,12,1.14,306,-29.6
418,10,2024-07-02 15:31:53.351,2,19315340,30.256891,-84.18923,33.55,97.80,DAAN,12,1.14,306,-29.6
419,10,2024-07-02 15:31:53.548,2,19315360,30.256888,-84.189209,33.60,98.04,DAAN,12,1.14,305,-29.6
420,10,2024-07-02 15:31:53.746,2,19315380,30.256886,-84.189187,33.54,97.73,DAAN,12,1.14,305,-29.6
421,10,2024-07-02 15:31:53.956,2,19315400,30.256883,-84.189166,33.57,97.78,DAAN,12,1.14,305,-29.6
422,10,2024-07-02 15:31:54.150,2,19315420,30.256881,-84.189144,33.58,98.11,DAAN,12,1.14,304,-29.6
423,10,2024-07-02 15:31:54.349,2,19315440,30.256878,-84.189123,33.35,97.58,DAAN,12,1.14,304,-29.6
424,10,2024-07-02 15:31:54.549,2,19315460,30.256876,-84.189101,33.37,97.55,DAAN,12,1.14,304,-29.6
425,10,2024-07-02 15:31:54.748,2,19315480,30.256873,-84.18908,33.40,97.74,DAAN,12,1.14,305,-29.6
426,10,2024-07-02 15:31:54.950,2,19315500,30.25687,-84.189058,33.57,97.87,DAAN,12,1.14,304,-29.6
427,10,2024-07-02 15:31:55.147,2,19315520,30.256868,-84.189037,33.38,97.72,DAAN,12,1.14,304,-29.6
428,10,2024-07-02 15:31:55.350,2,19315540,30.256865,-84.189015,33.38,97.86,DAAN,12,1.14,304,-29.6
429,10,2024-07-02 15:31:55.548,2,19315560,30.256863,-84.188994,33.40,97.85,DAAN,12,1.14,304,-29.6
430,10,2024-07-02 15:31:55.749,2,19315580,30.25686,-84.188972,33.21,97.87,DAAN,12,1.14,304,-29.6
431,10,2024-07-02 15:31:55.950,2,19315600,30.256857,-84.188951,33.20,97.83,DAAN,12,1.14,304,-29.6
432,10,2024-07-02 15:31:56.146,2,19315620,30.256855,-84.188929,33.24,98.13,DAAN,12,1.14,304,-29.6
433,10,2024-07-02 15:31:56.348,2,19315640,30.256852,-84.188908,33.03,97.97,DAAN,12,1.14,303,-29.6
434,10,2024-07-02 15:31:56.550,2,19315660,30.256849,-84.188887,33.02,97.77,DAAN,12,1.14,303,-29.6
435,10,2024-07-02 15:31:56.747,2,19315680,30.256847,-84.188865,32.84,97.49,DAAN,12,1.14,304,-29.6
436,10,2024-07-02 15:31:56.960,2,19315700,30.256845,-84.188844,33.03,97.85,DAAN,12,1.14,304,-29.6
437,10,2024-07-02 15:31:57.149,2,19315720,30.256842,-84.188823,33.01,97.81,DAAN,12,1.14,304,-29.6
438,10,2024-07-02 15:31:57.351,2,19315740,30.256839,-84.188802,32.99,97.86,DAAN,12,1.14,304,-29.6
439,10,2024-07-02 15:31:57.546,2,19315760,30.256837,-84.18878,33.02,98.03,DAAN,12,1.14,304,-29.6
440,10,2024-07-02 15:31:57.749,2,19315780,30.256834,-84.188759,33.21,98.10,DAAN,12,1.14,304,-29.6
441,10,2024-07-02 15:31:57.951,2,19315800,30.256832,-84.188738,33.21,98.64,DAAN,12,1.14,304,-29.6
442,10,2024-07-02 15:31:58.149,2,19315820,30.256829,-84.188717,33.38,98.66,DAAN,12,1.14,304,-29.6
443,10,2024-07-02 15:31:58.348,2,19315840,30.256826,-84.188695,33.32,98.21,DAAN,12,1.14,305,-29.6
444,10,2024-07-02 15:31:58.550,2,19315860,30.256824,-84.188674,33.05,98.33,DAAN,12,1.14,305,-29.6
445,10,2024-07-02 15:31:58.748,2,19315880,30.256821,-84.188653,33.04,98.53,DAAN,12,1.14,305,-29.6
446,10,2024-07-02 15:31:58.950,2,19315900,30.256819,-84.188631,32.97,98.18,DAAN,12,1.14,305,-29.6
447,10,2024-07-02 15:31:59.151,2,19315920,30.256816,-84.18861,32.95,98.16,DAAN,12,1.14,306,-29.6
448,10,2024-07-02 15:31:59.349,2,19315940,30.256814,-84.188589,32.93,98.10,DAAN,12,1.14,306,-29.6
